,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1089,103/05/28,"37,799,997","4,658,742,565",124.00,124.00,122.50,124.00,+0.50,"8,443"
1090,103/05/29,"43,079,080","5,267,063,156",123.50,124.00,121.50,122.00,-2.00,"9,131"
1091,103/05/30,"69,113,681","8,318,164,317",122.00,122.50,119.50,119.50,-2.50,"10,342"
1092,103/06/03,"40,522,053","4,915,125,996",120.00,122.50,120.00,122.50,+3.00,"10,640"
1093,103/06/04,"33,486,050","4,136,552,150",123.50,124.00,123.00,123.50,+1.00,"8,162"
1094,103/06/05,"19,558,349","2,397,329,714",123.00,123.50,121.50,123.00,-0.50,"4,842"
1095,103/06/06,"19,282,324","2,364,596,528",123.50,123.50,122.00,122.50,-0.50,"4,910"
1096,103/06/09,"19,730,824","2,424,539,886",122.50,123.50,122.50,123.00,+0.50,"5,157"
1097,103/06/10,"26,661,384","3,298,134,327",123.00,124.50,122.50,124.50,+1.50,"6,557"
1098,103/06/11,"27,990,426","3,479,529,424",124.00,125.00,123.50,125.00,+0.50,"6,589"
1099,103/06/12,"22,300,962","2,755,883,265",124.00,124.00,123.00,123.50,-1.50,"5,812"
1100,103/06/13,"17,197,521","2,117,623,583",123.00,123.50,122.50,123.00,-0.50,"4,424"
1101,103/06/16,"13,737,288","1,691,353,424",122.50,124.00,122.50,124.00,+1.00,"5,010"
1102,103/06/17,"20,568,681","2,557,854,737",124.00,125.00,123.00,125.00,+1.00,"6,971"
1103,103/06/18,"38,103,408","4,778,941,290",125.00,126.50,124.00,125.50,+0.50,"8,642"
1104,103/06/19,"25,211,563","3,163,386,515",124.50,126.00,124.50,126.00,+0.50,"5,043"
1105,103/06/20,"31,589,978","3,951,298,152",126.50,127.00,124.00,124.50,-1.50,"5,267"
1106,103/06/23,"25,147,462","3,108,562,826",125.00,125.50,123.00,123.00,-1.50,"6,320"
1107,103/06/24,"36,234,466","4,451,530,440",123.00,123.50,122.00,123.00, 0.00,"8,507"
1108,103/06/25,"31,028,964","3,835,858,072",123.00,124.50,123.00,123.50,+0.50,"7,395"
1109,103/06/26,"33,938,460","4,216,435,800",124.50,125.00,123.50,124.50,+1.00,"5,578"
1110,103/06/27,"44,450,355","5,576,193,375",125.00,126.50,124.00,125.50,+1.00,"9,021"
1111,103/06/30,"38,191,504","4,827,284,804",126.00,127.00,125.00,126.50,+1.00,"7,469"
1112,103/07/01,"33,022,537","4,220,113,199",126.50,128.50,126.00,128.00,+1.50,"7,806"
1113,103/07/02,"51,623,745","6,784,671,858",129.50,132.50,129.00,132.50,+4.50,"13,133"
1114,103/07/03,"41,188,579","5,481,357,096",131.50,135.00,130.50,134.50,+2.00,"12,822"
1115,103/07/04,"44,516,194","5,982,542,686",133.50,136.00,132.00,135.00,+0.50,"13,513"
1116,103/07/07,"32,207,808","4,359,167,895",134.50,136.00,132.50,136.00,+1.00,"10,456"
1117,103/07/08,"36,299,510","4,898,844,484",135.50,136.00,134.00,134.50,-1.50,"7,852"
1118,103/07/09,"39,336,800","5,286,821,200",133.50,135.00,133.50,134.00,-0.50,"10,775"
1119,103/07/10,"51,132,233","6,904,690,475",134.50,136.00,134.50,134.50,+0.50,"9,008"
1120,103/07/11,"43,513,681","5,946,107,116",136.00,138.00,135.50,136.50,+2.00,"11,824"
1121,103/07/14,"46,818,367","6,256,723,781",134.50,134.50,132.50,132.50,X0.00,"14,589"
1122,103/07/15,"37,976,398","5,061,898,434",133.00,134.00,132.50,133.00,+0.50,"8,483"
1123,103/07/16,"42,072,768","5,539,818,008",133.00,133.50,130.00,130.50,-2.50,"10,001"
1124,103/07/17,"138,665,459","17,243,062,335",125.00,125.50,123.00,124.50,-6.00,"34,866"
1125,103/07/18,"97,366,229","11,985,660,029",121.50,124.00,121.50,123.50,-1.00,"21,786"
1126,103/07/21,"58,994,337","7,298,292,910",124.00,124.50,122.50,123.50, 0.00,"15,070"
1127,103/07/22,"53,307,488","6,611,629,704",123.50,125.00,122.50,124.50,+1.00,"12,061"
1128,103/07/24,"66,041,379","8,233,198,975",124.50,125.00,124.00,125.00,+0.50,"12,534"
1129,103/07/25,"31,609,284","3,901,955,314",124.50,125.00,122.50,123.00,-2.00,"11,359"
1130,103/07/28,"43,514,580","5,296,514,760",122.00,122.50,121.00,121.50,-1.50,"13,121"
1131,103/07/29,"40,749,556","5,009,947,804",122.50,124.00,122.00,124.00,+2.50,"11,381"
1132,103/07/30,"32,428,969","4,031,742,597",123.50,125.00,123.00,124.50,+0.50,"7,029"
1133,103/07/31,"44,806,071","5,461,570,662",124.00,124.00,121.00,121.00,-3.50,"13,163"
1134,103/08/01,"61,873,796","7,431,852,976",120.00,121.00,119.50,120.00,-1.00,"13,006"
1135,103/08/04,"39,730,078","4,849,122,094",120.00,123.50,120.00,123.50,+3.50,"8,471"
1136,103/08/05,"61,536,941","7,427,621,354",122.50,122.50,119.50,119.50,-4.00,"15,190"
1137,103/08/06,"38,043,400","4,574,500,402",119.00,121.50,119.00,120.50,+1.00,"9,762"
1138,103/08/07,"30,079,734","3,630,553,139",120.50,121.50,119.50,121.50,+1.00,"8,143"
1139,103/08/08,"35,170,150","4,226,147,039",120.50,121.00,119.50,120.50,-1.00,"7,307"
1140,103/08/11,"42,993,969","5,176,984,237",120.00,121.00,119.50,120.50, 0.00,"10,623"
1141,103/08/12,"32,278,863","3,916,887,825",121.00,122.00,120.50,121.50,+1.00,"7,524"
1142,103/08/13,"39,837,469","4,865,692,921",121.00,123.50,120.50,122.50,+1.00,"8,735"
1143,103/08/14,"32,955,917","4,076,947,208",123.50,124.00,123.00,124.00,+1.50,"9,499"
1144,103/08/15,"19,189,066","2,379,577,684",124.50,125.00,123.00,124.00, 0.00,"4,823"
1145,103/08/18,"14,766,724","1,822,155,852",124.00,124.00,122.50,123.00,-1.00,"3,958"
1146,103/08/19,"31,922,961","3,971,298,664",124.00,125.00,123.50,124.00,+1.00,"8,062"
1147,103/08/20,"28,975,007","3,630,457,375",125.00,125.50,124.50,125.50,+1.50,"9,137"
1148,103/08/21,"23,089,886","2,874,689,300",126.00,126.00,124.00,124.50,-1.00,"7,165"
1149,103/08/22,"42,775,096","5,361,134,500",124.50,126.00,123.50,125.50,+1.00,"10,719"
1150,103/08/25,"21,107,047","2,644,467,685",125.50,126.00,125.00,125.00,-0.50,"5,152"
1151,103/08/26,"30,428,415","3,799,853,140",125.00,125.50,124.00,124.50,-0.50,"6,140"
1152,103/08/27,"36,839,048","4,624,363,500",125.50,126.00,124.50,125.50,+1.00,"8,829"
1153,103/08/28,"21,759,522","2,719,379,450",126.00,126.00,124.50,125.00,-0.50,"5,251"
1154,103/08/29,"28,358,752","3,524,840,748",124.50,125.00,124.00,124.00,-1.00,"4,468"
1155,103/09/01,"37,523,903","4,781,100,964",125.00,128.50,125.00,128.50,+4.50,"13,072"
1156,103/09/02,"20,057,329","2,537,914,440",128.00,128.00,125.50,126.00,-2.50,"6,797"
1157,103/09/03,"24,642,146","3,130,801,079",127.00,128.00,125.50,128.00,+2.00,"7,148"
1158,103/09/04,"22,110,294","2,807,139,114",128.00,128.00,126.00,127.50,-0.50,"6,492"
1159,103/09/05,"20,128,089","2,547,458,803",128.50,128.50,125.50,127.00,-0.50,"6,377"
1160,103/09/09,"24,359,374","3,094,467,478",127.50,127.50,126.50,127.00, 0.00,"5,122"
1161,103/09/10,"29,718,910","3,704,045,310",126.00,126.00,124.00,125.00,-2.00,"9,929"
1162,103/09/11,"24,328,911","3,053,093,835",126.00,126.00,125.00,125.00, 0.00,"9,292"
1163,103/09/12,"20,299,517","2,511,970,309",124.50,125.00,123.00,123.00,-2.00,"7,012"
1164,103/09/15,"19,643,901","2,412,393,245",122.50,123.50,122.00,123.50,+0.50,"5,926"
1165,103/09/16,"19,248,402","2,362,531,446",123.00,123.00,122.00,122.50,-1.00,"4,550"
1166,103/09/17,"24,018,511","2,981,376,096",123.50,125.00,123.00,124.50,+2.00,"6,056"
1167,103/09/18,"14,791,473","1,842,073,367",124.50,125.00,123.50,125.00,+0.50,"3,768"
1168,103/09/19,"30,781,855","3,855,838,875",125.50,126.00,125.00,125.00, 0.00,"6,541"
1169,103/09/22,"40,658,970","4,980,563,150",124.00,124.00,122.00,122.00,-3.00,"12,386"
1170,103/09/23,"16,208,733","1,988,554,659",123.00,123.50,122.00,122.50,+0.50,"4,520"
1171,103/09/24,"28,552,866","3,506,255,498",122.00,124.00,122.00,123.00,+0.50,"8,362"
1172,103/09/25,"23,840,728","2,918,138,416",123.00,124.00,121.50,122.00,-1.00,"7,472"
1173,103/09/26,"25,408,337","3,076,869,614",121.00,121.50,120.50,121.00,-1.00,"7,565"
1174,103/09/29,"55,071,604","6,646,680,084",122.00,122.00,120.00,120.50,-0.50,"8,787"
1175,103/09/30,"52,027,003","6,244,964,032",120.00,121.00,119.00,120.00,-0.50,"10,098"
1176,103/10/01,"42,581,377","5,158,093,766",120.00,122.00,120.00,121.50,+1.50,"10,354"
1177,103/10/02,"30,795,615","3,731,056,693",121.00,122.50,120.50,121.00,-0.50,"7,962"
1178,103/10/03,"52,042,943","6,451,706,432",122.50,125.00,122.00,124.50,+3.50,"13,294"
1179,103/10/06,"39,292,993","4,917,395,077",125.00,126.00,124.00,126.00,+1.50,"8,484"
1180,103/10/07,"40,188,171","5,008,511,591",125.00,125.50,123.50,125.00,-1.00,"9,286"
1181,103/10/08,"30,938,590","3,822,790,343",123.50,125.00,122.50,122.50,-2.50,"7,052"
1182,103/10/09,"37,115,519","4,618,115,675",124.00,125.00,123.50,125.00,+2.50,"8,511"
1183,103/10/13,"77,985,231","9,387,511,086",119.00,121.50,118.00,120.50,-4.50,"17,422"
1184,103/10/14,"31,887,790","3,860,053,450",120.00,121.50,119.50,121.00,+0.50,"7,721"
1185,103/10/15,"50,496,268","6,152,445,530",121.50,123.00,121.00,121.50,+0.50,"8,865"
1186,103/10/16,"46,431,478","5,646,852,831",121.50,124.00,120.00,121.50, 0.00,"10,408"
1187,103/10/17,"92,077,567","11,471,479,741",125.00,125.50,123.50,123.50,+2.00,"17,100"
1188,103/10/20,"38,619,120","4,836,985,013",125.00,126.00,124.50,126.00,+2.50,"10,285"
1189,103/10/21,"25,647,836","3,212,361,500",126.00,126.00,124.50,125.00,-1.00,"5,980"
1190,103/10/22,"65,855,978","8,448,819,662",127.50,129.00,127.50,129.00,+4.00,"18,767"
1191,103/10/23,"28,085,000","3,592,328,456",128.00,128.50,127.50,127.50,-1.50,"7,546"
1192,103/10/24,"42,161,680","5,309,444,319",127.00,127.50,125.00,125.50,-2.00,"11,207"
1193,103/10/27,"25,145,300","3,198,861,200",126.50,128.00,126.50,128.00,+2.50,"6,666"
1194,103/10/28,"35,018,669","4,502,178,132",129.00,129.50,127.50,128.00, 0.00,"9,193"
1195,103/10/29,"34,860,584","4,492,215,211",129.00,129.50,128.00,129.00,+1.00,"9,425"
1196,103/10/30,"35,723,762","4,573,685,036",128.50,129.00,127.00,128.50,-0.50,"6,368"
1197,103/10/31,"42,413,458","5,477,556,934",128.00,130.50,127.50,130.50,+2.00,"8,496"
1198,103/11/03,"45,307,093","5,946,034,891",132.00,132.50,130.50,131.00,+0.50,"9,263"
1199,103/11/04,"32,566,058","4,280,472,598",132.00,132.00,131.00,132.00,+1.00,"8,649"
1200,103/11/05,"22,638,263","2,980,749,040",131.50,132.00,131.00,132.00, 0.00,"6,894"
1201,103/11/06,"28,559,948","3,771,103,320",132.50,132.50,131.50,132.00, 0.00,"7,600"
1202,103/11/07,"17,385,452","2,278,727,212",131.50,131.50,130.50,131.00,-1.00,"4,984"
1203,103/11/10,"43,174,974","5,768,165,266",132.50,134.50,132.00,134.50,+3.50,"14,569"
1204,103/11/11,"20,484,607","2,745,359,989",135.00,135.00,133.00,134.00,-0.50,"7,515"
1205,103/11/12,"27,434,390","3,631,228,480",134.50,134.50,131.50,132.00,-2.00,"7,901"
1206,103/11/13,"25,055,094","3,348,488,504",133.50,134.50,132.50,134.00,+2.00,"6,661"
1207,103/11/14,"24,361,474","3,273,177,648",134.00,135.00,133.50,135.00,+1.00,"6,351"
1208,103/11/17,"24,772,760","3,304,356,080",135.00,135.50,132.50,133.00,-2.00,"6,380"
1209,103/11/18,"43,227,312","5,724,652,806",134.00,134.50,131.00,131.50,-1.50,"7,505"
1210,103/11/19,"71,400,310","9,665,049,850",133.00,136.50,132.50,136.00,+4.50,"16,907"
1211,103/11/20,"44,216,108","6,111,534,904",137.50,139.00,137.00,139.00,+3.00,"14,450"
1212,103/11/21,"30,621,113","4,227,656,494",139.50,139.50,137.50,138.50,-0.50,"10,190"
1213,103/11/24,"33,408,878","4,638,792,664",140.00,140.50,138.00,138.50, 0.00,"9,025"
1214,103/11/25,"42,940,855","5,962,095,805",138.50,140.00,138.50,139.00,+0.50,"9,531"
1215,103/11/26,"23,201,396","3,216,868,544",138.50,139.00,138.00,139.00, 0.00,"5,372"
1216,103/11/27,"26,580,345","3,738,733,402",140.00,142.00,140.00,140.00,+1.00,"9,496"
1217,103/11/28,"36,077,308","5,080,693,933",139.00,141.50,139.00,141.50,+1.50,"9,303"
1218,103/12/01,"50,115,832","7,018,698,480",139.00,142.00,138.50,140.00,-1.50,"10,157"
1219,103/12/02,"54,781,433","7,590,847,994",139.50,139.50,137.50,137.50,-2.50,"10,491"
1220,103/12/03,"40,184,369","5,545,743,422",137.50,139.00,136.50,138.00,+0.50,"8,120"
1221,103/12/04,"28,276,455","3,935,004,245",139.00,140.00,138.50,139.00,+1.00,"5,776"
1222,103/12/05,"29,431,871","4,053,430,541",138.50,139.50,137.00,137.50,-1.50,"9,981"
1223,103/12/08,"19,854,469","2,733,903,222",138.00,138.50,137.00,138.00,+0.50,"6,184"
1224,103/12/09,"31,926,886","4,410,027,018",138.00,139.00,137.50,138.00, 0.00,"6,676"
1225,103/12/10,"39,845,261","5,453,042,098",138.00,139.00,136.00,136.00,-2.00,"10,748"
1226,103/12/11,"41,669,260","5,634,712,500",135.00,136.00,134.50,134.50,-1.50,"9,443"
1227,103/12/12,"31,504,393","4,253,680,055",135.00,136.00,134.50,135.00,+0.50,"7,465"
1228,103/12/15,"45,196,692","6,123,590,832",134.50,136.50,134.50,136.00,+1.00,"8,533"
1229,103/12/16,"41,273,420","5,519,760,280",134.50,135.50,133.00,133.00,-3.00,"10,345"
1230,103/12/17,"84,670,250","11,100,215,420",133.00,133.00,130.00,130.50,-2.50,"18,863"
1231,103/12/18,"51,896,344","6,846,354,408",132.00,133.00,131.00,131.50,+1.00,"11,210"
1232,103/12/19,"44,591,655","6,082,343,984",134.50,138.00,134.00,138.00,+6.50,"15,558"
1233,103/12/22,"34,995,859","4,843,397,632",137.50,140.00,137.00,138.50,+0.50,"9,339"
1234,103/12/23,"19,157,682","2,646,448,245",139.00,140.00,137.00,137.50,-1.00,"6,678"
1235,103/12/24,"16,722,021","2,300,669,398",136.00,138.00,136.00,138.00,+0.50,"4,405"
1236,103/12/25,"7,392,192","1,015,532,329",137.00,138.00,137.00,137.50,-0.50,"1,860"
1237,103/12/26,"13,183,543","1,817,851,477",138.00,139.00,137.00,139.00,+1.50,"3,404"
1238,103/12/27,"4,823,202","666,171,960",139.00,139.00,137.50,138.50,-0.50,"1,195"
1239,103/12/29,"35,075,381","4,920,594,840",138.00,141.00,138.00,141.00,+2.50,"11,085"
1240,103/12/30,"23,590,171","3,300,430,060",141.00,141.50,139.00,140.00,-1.00,"7,579"
1241,103/12/31,"18,351,769","2,570,413,160",139.00,141.00,139.00,141.00,+1.00,"5,953"
1242,104/01/05,"32,214,177","4,459,516,134",140.50,140.50,137.50,139.50,-1.50,"9,377"
1243,104/01/06,"67,649,997","9,104,346,055",137.50,137.50,133.00,133.50,-6.00,"26,240"
1244,104/01/07,"43,886,007","5,887,797,145",133.50,135.00,133.50,134.00,+0.50,"14,735"
1245,104/01/08,"42,551,468","5,839,710,584",136.50,138.00,136.00,138.00,+4.00,"12,327"
1246,104/01/09,"61,920,268","8,308,394,250",135.00,135.50,133.00,134.00,-4.00,"24,470"
1247,104/01/12,"30,402,705","4,031,933,265",132.50,133.50,132.00,132.00,-2.00,"11,823"
1248,104/01/13,"38,093,830","5,032,758,490",131.00,133.00,130.50,132.50,+0.50,"12,537"
1249,104/01/14,"49,447,397","6,480,574,787",132.50,133.00,130.00,130.00,-2.50,"18,536"
1250,104/01/15,"40,996,781","5,409,019,683",131.50,133.00,131.50,131.50,+1.50,"10,987"
1251,104/01/16,"129,035,714","17,798,427,458",140.00,140.00,136.00,137.00,+5.50,"33,344"
1252,104/01/19,"50,175,501","6,946,057,848",138.50,139.50,137.50,139.00,+2.00,"15,694"
1253,104/01/20,"33,795,629","4,668,853,302",139.00,139.00,137.50,138.00,-1.00,"10,489"
1254,104/01/21,"77,292,890","10,851,391,010",139.50,141.00,139.50,141.00,+3.00,"22,304"
1255,104/01/22,"45,654,028","6,420,329,920",141.50,142.00,139.50,140.00,-1.00,"12,880"
1256,104/01/23,"82,359,856","11,860,880,764",142.50,145.00,142.50,145.00,+5.00,"24,817"
1257,104/01/26,"46,941,337","6,773,046,328",145.50,145.50,143.50,145.00, 0.00,"12,366"
1258,104/01/27,"53,362,680","7,766,942,038",145.50,147.00,144.50,147.00,+2.00,"13,505"
1259,104/01/28,"48,373,268","7,070,390,708",146.50,147.00,145.50,146.50,-0.50,"13,048"
1260,104/01/29,"36,887,636","5,304,459,221",144.00,145.00,143.00,143.50,-3.00,"10,970"
1261,104/01/30,"44,413,182","6,309,920,080",145.00,145.50,141.00,141.00,-2.50,"12,509"
1262,104/02/02,"30,382,755","4,310,814,470",140.50,143.00,140.50,142.50,+1.50,"7,265"
1263,104/02/03,"27,234,908","3,911,596,752",143.00,144.50,142.00,144.50,+2.00,"7,438"
1264,104/02/04,"43,152,252","6,270,013,358",144.50,146.50,144.00,146.00,+1.50,"10,725"
1265,104/02/05,"25,327,809","3,661,740,425",145.50,146.00,143.50,145.50,-0.50,"8,827"
1266,104/02/06,"28,668,194","4,131,250,622",145.50,145.50,143.00,143.00,-2.50,"10,068"
1267,104/02/09,"26,650,627","3,790,983,534",143.00,143.50,141.50,142.00,-1.00,"7,095"
1268,104/02/10,"33,452,346","4,760,519,217",142.00,143.00,141.50,142.50,+0.50,"8,287"
1269,104/02/11,"71,429,251","10,550,756,946",146.00,149.00,146.00,148.00,+5.50,"21,683"
1270,104/02/12,"35,027,816","5,193,362,537",149.50,149.50,147.50,148.50,+0.50,"10,815"
1271,104/02/13,"38,571,667","5,752,407,636",148.50,150.00,148.00,148.50, 0.00,"13,408"
1272,104/02/24,"74,443,659","11,211,962,367",149.00,152.00,148.50,151.00,+2.50,"17,976"
1273,104/02/25,"48,326,782","7,425,359,928",152.50,154.50,152.50,154.50,+3.50,"13,778"
1274,104/02/26,"58,406,927","8,838,206,759",153.50,154.00,150.50,150.50,-4.00,"16,129"
1275,104/03/02,"41,706,868","6,260,834,709",151.50,153.00,148.50,149.00,-1.50,"14,902"
1276,104/03/03,"29,205,565","4,374,634,250",150.00,151.00,148.50,150.50,+1.50,"10,700"
1277,104/03/04,"32,781,813","4,936,813,407",150.00,151.50,149.00,150.50, 0.00,"9,519"
1278,104/03/05,"29,851,795","4,474,822,250",150.00,151.00,148.50,150.00,-0.50,"8,059"
1279,104/03/06,"33,211,114","4,948,740,906",149.00,149.50,148.50,149.00,-1.00,"9,540"
1280,104/03/09,"67,545,510","9,855,160,676",147.50,147.50,145.00,145.50,-3.50,"21,963"
1281,104/03/10,"46,859,211","6,762,792,095",145.00,145.00,144.00,144.00,-1.50,"17,451"
1282,104/03/11,"51,828,263","7,572,305,994",143.50,148.00,143.00,146.00,+2.00,"14,996"
1283,104/03/12,"32,364,794","4,785,611,312",147.00,148.50,146.50,148.00,+2.00,"10,987"
1284,104/03/13,"46,407,830","6,904,477,410",148.00,149.50,147.00,149.00,+1.00,"12,528"
1285,104/03/16,"37,462,553","5,514,486,291",149.00,149.50,146.00,146.00,-3.00,"10,187"
1286,104/03/17,"55,770,359","8,326,102,991",148.50,150.00,148.50,149.00,+3.00,"16,064"
1287,104/03/18,"71,220,784","10,852,430,499",151.00,154.00,150.00,153.50,+4.50,"24,516"
1288,104/03/19,"43,512,703","6,700,872,109",152.50,155.00,152.50,154.00,+0.50,"14,822"
1289,104/03/20,"38,594,575","5,909,217,707",151.50,154.00,151.50,154.00, 0.00,"8,722"
1290,104/03/23,"26,369,028","4,049,600,743",154.00,154.00,152.50,153.50,-0.50,"8,438"
1291,104/03/24,"38,207,799","5,811,312,948",153.50,153.50,151.50,151.50,-2.00,"9,866"
1292,104/03/25,"50,140,683","7,584,239,053",152.00,152.50,150.50,151.00,-0.50,"8,084"
1293,104/03/26,"162,835,475","23,745,941,540",145.50,147.00,144.50,145.50,-5.50,"40,030"
1294,104/03/27,"112,919,978","16,228,885,022",144.00,145.50,142.50,142.50,-3.00,"31,660"
1295,104/03/30,"64,898,228","9,275,490,102",142.50,144.00,142.00,142.50, 0.00,"20,026"
1296,104/03/31,"56,918,778","8,225,648,688",144.00,145.50,143.00,145.50,+3.00,"14,570"
1297,104/04/01,"39,056,191","5,643,680,541",145.00,145.00,143.50,144.00,-1.50,"11,700"
1298,104/04/02,"52,174,388","7,651,261,176",145.00,148.00,144.50,147.00,+3.00,"15,545"
1299,104/04/07,"34,901,698","5,106,814,058",146.50,147.50,145.00,146.00,-1.00,"9,240"
1300,104/04/08,"49,474,198","7,132,875,065",145.50,146.00,143.00,143.00,-3.00,"14,640"
1301,104/04/09,"47,243,108","6,801,837,297",144.00,145.50,143.00,143.00, 0.00,"14,341"
1302,104/04/10,"33,908,579","4,948,520,786",146.00,147.00,145.00,147.00,+4.00,"13,442"
1303,104/04/13,"26,427,202","3,876,943,634",146.50,147.50,146.00,147.00, 0.00,"10,892"
1304,104/04/14,"41,702,197","6,021,009,775",145.00,145.50,143.50,144.00,-3.00,"15,801"
1305,104/04/15,"71,626,316","10,214,833,004",143.50,144.50,141.50,143.00,-1.00,"24,704"
1306,104/04/16,"55,563,272","8,114,893,484",145.00,147.00,144.50,147.00,+4.00,"20,084"
1307,104/04/17,"79,007,681","11,301,095,708",143.00,144.00,142.50,142.50,-4.50,"29,078"
1308,104/04/20,"43,593,805","6,220,438,078",142.00,144.00,141.50,143.00,+0.50,"9,856"
1309,104/04/21,"40,892,605","5,824,163,035",142.00,143.50,141.50,142.50,-0.50,"10,238"
1310,104/04/22,"40,631,875","5,844,788,500",143.50,145.00,143.00,143.50,+1.00,"12,231"
1311,104/04/23,"47,851,742","7,010,815,563",145.50,147.00,145.00,147.00,+3.50,"18,425"
1312,104/04/24,"135,458,464","20,467,883,674",149.00,152.50,148.50,152.50,+5.50,"35,056"
1313,104/04/27,"58,112,934","8,802,544,948",153.00,153.00,150.00,151.50,-1.00,"14,169"
1314,104/04/28,"43,295,538","6,563,481,738",153.50,153.50,150.50,151.50, 0.00,"12,673"
1315,104/04/29,"37,440,139","5,582,483,598",150.00,151.00,148.00,148.50,-3.00,"11,220"
1316,104/04/30,"48,982,979","7,212,381,413",147.00,148.50,146.50,147.00,-1.50,"13,793"
1317,104/05/04,"30,868,640","4,548,281,580",148.50,148.50,146.00,147.50,+0.50,"8,598"
1318,104/05/05,"27,789,400","4,083,589,300",147.50,148.00,146.00,147.00,-0.50,"6,502"
1319,104/05/06,"18,824,208","2,765,471,076",145.50,148.00,145.50,147.50,+0.50,"6,477"
1320,104/05/07,"21,908,150","3,209,664,442",146.00,147.50,146.00,146.50,-1.00,"5,816"
1321,104/05/08,"20,035,646","2,938,305,595",146.00,147.50,146.00,146.50, 0.00,"7,730"
1322,104/05/11,"20,402,529","3,020,441,292",149.00,149.00,147.00,148.50,+2.00,"6,385"
1323,104/05/12,"24,956,498","3,687,151,073",147.00,148.50,147.00,147.50,-1.00,"6,593"
1324,104/05/13,"19,437,537","2,880,697,082",147.50,149.00,147.00,148.00,+0.50,"5,694"
1325,104/05/14,"39,888,654","5,860,602,872",148.00,148.50,146.00,146.00,-2.00,"12,300"
1326,104/05/15,"24,831,890","3,627,515,848",147.00,147.00,145.00,146.50,+0.50,"8,186"
1327,104/05/18,"26,212,375","3,823,751,806",147.00,147.00,145.00,146.50, 0.00,"7,178"
1328,104/05/19,"26,321,396","3,852,118,475",145.50,147.50,145.00,146.50, 0.00,"9,418"
1329,104/05/20,"26,984,912","3,949,956,564",146.50,147.00,146.00,146.50, 0.00,"10,516"
1330,104/05/21,"41,286,686","5,995,895,156",146.00,146.50,144.50,145.50,-1.00,"12,871"
1331,104/05/22,"22,103,852","3,229,666,392",146.00,147.00,145.00,145.50, 0.00,"6,813"
1332,104/05/25,"16,323,218","2,396,692,046",146.50,147.50,145.50,147.50,+2.00,"5,998"
1333,104/05/26,"16,069,726","2,368,218,823",148.50,148.50,146.50,146.50,-1.00,"6,148"
1334,104/05/27,"24,257,941","3,536,266,849",145.50,147.00,145.00,145.00,-1.50,"6,869"
1335,104/05/28,"36,704,395","5,388,568,653",147.00,147.50,146.00,147.00,+2.00,"10,259"
1336,104/05/29,"61,983,862","9,053,910,953",147.00,147.50,145.50,146.00,-1.00,"8,252"
